customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5857-XRECV,-0.44047699244535515,-1.2418786545527492,0.3684695991167237,-1.475003921329811,-0.994281870645273,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
0725-CXOTM,-0.44047699244535515,0.14389876914939542,0.3684695991167237,0.8247066712062331,0.4669920718475001,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
4343-EJVQB,-0.44047699244535515,-1.0380878569494927,-0.8303371920781404,0.31587699563426636,-0.7755885620621664,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
9000-PLFUZ,2.2699427831539776,1.122094597645027,1.5672763903115878,-0.5122183587279531,0.27249255212147294,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
3427-GGZZI,-0.44047699244535515,-0.5489899427016769,-0.8303371920781404,0.8064154083588745,-0.29559791889762943,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
7779-ORAEL,2.2699427831539776,0.5107222048352572,1.5672763903115878,0.34248246886678785,0.5253794546275865,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
0644-OQMDK,2.2699427831539776,-1.1603623355114465,-0.8303371920781404,0.1928266819338566,-0.8814363883118884,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4077-CROMM,-0.44047699244535515,-0.059892028453861136,-0.8303371920781404,1.3085937156227108,0.4207898819954316,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3154-CFSZG,-0.44047699244535515,0.5922385238765598,-0.8303371920781404,0.8380094078224933,0.8153738015394942,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
2868-MZAGQ,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,0.4788355191834584,-0.9761806782522027,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
4847-QNOKA,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-0.663536987737917,-0.9913459455376163,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
2220-IAHLS,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-1.5115864470245277,-1.0026040042211113,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
1658-XUHBX,2.2699427831539776,1.0813364381243755,-0.8303371920781404,0.7947755138196466,1.350219887504982,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
6379-RXJRQ,-0.44047699244535515,-0.9158133783875386,-0.8303371920781404,0.17453541908649794,-0.7199384327659101,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2378-HTWFW,2.2699427831539776,0.1031406096287441,-0.8303371920781404,0.8696034072861123,0.3929979292846079,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
8650-RHRKE,-0.44047699244535515,-1.1603623355114465,-0.8303371920781404,-1.1707038212328509,-0.9588520977295683,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4377-VDHYI,-0.44047699244535515,-0.019133868933209827,0.3684695991167237,0.8629520389779819,0.3238381295681576,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
0475-RIJEP,-0.44047699244535515,0.4292058857939546,-0.8303371920781404,0.43227594102654626,0.4748285636762073,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1260-TTRXI,-0.44047699244535515,-1.1603623355114465,-0.8303371920781404,-0.350922677255794,-0.9249454739298658,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
3719-TDVQB,2.2699427831539776,0.877545640521119,1.5672763903115878,-1.5265520257178207,-0.5559460446096672,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
6328-ZPBGN,2.2699427831539776,-0.8750552188668873,-0.8303371920781404,1.0076192996798157,-0.5707139686474282,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
0201-MIBOL,2.2699427831539776,1.3666435547689346,1.5672763903115878,1.2487314008495383,1.84610426057563,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
4937-QPZPO,-0.44047699244535515,1.1628527571656782,0.3684695991167237,1.1655892969979098,1.7443402399267836,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
2925-VDZHY,-0.44047699244535515,1.6111925118928425,1.5672763903115878,0.7931126717426141,1.8591282892486927,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
6981-TDRFT,-0.44047699244535515,0.4699640453146059,0.3684695991167237,-0.350922677255794,0.01181330703639109,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3413-CSSTH,-0.44047699244535515,0.34768956675265195,-0.8303371920781404,-0.3043630990988819,-0.02330742113113907,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
8033-VCZGH,-0.44047699244535515,0.7145130024385138,0.3684695991167237,1.300279505237548,1.2984107429360359,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
4789-KWMXN,-0.44047699244535515,0.5922385238765598,0.3684695991167237,1.5297517118680424,1.3180571590699781,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
0224-NIJLP,-0.44047699244535515,-0.9973296974288413,1.5672763903115878,-1.4866438158690392,-0.9381019503521463,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
7542-CYDDM,-0.44047699244535515,-0.5897481022223282,-0.8303371920781404,-1.4899695000231044,-0.8528938983554983,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
4718-WXBGI,-0.44047699244535515,1.6111925118928425,1.5672763903115878,0.9011974067497313,1.9092597623275491,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
2867-UIMSS,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,0.5204065711092727,-0.9756288126304627,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
8495-PRWFH,2.2699427831539776,0.38844772627330326,-0.8303371920781404,-0.3060259411759146,0.05801549688845956,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
0439-IFYUN,2.2699427831539776,-0.5897481022223282,-0.8303371920781404,0.32751689017349467,-0.4396127715468862,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5716-LIBJC,-0.44047699244535515,-0.7935388998255847,0.3684695991167237,1.3069308735456784,-0.4376260553086224,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
2868-LLSKM,-0.44047699244535515,1.4481598738102373,0.3684695991167237,0.6251656219623247,1.520084125876538,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
8111-RKSPX,-0.44047699244535515,-1.1603623355114465,-0.8303371920781404,0.24437478632186616,-0.8762709260924025,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
